month,avg_listing_price_normalized,normalized_APREF_2022
1,0.2203940088337375,0.0
2,0.1087502932375354,0.1866825377253801
3,0.4406917162997402,0.3703110031963427
4,0.4763430497007039,0.6492322138229966
5,0.6327706757543667,0.7262716606755001
6,0.7742125759399642,0.7132254607191297
7,0.9134303579346263,0.8679587984786546
8,1.0,1.0
9,0.558568252474227,0.8801276640141132
10,0.2054496571398963,0.841970730226779
11,0.0,0.4782563334060493
12,0.3416676455169876,0.4332372217427181
