month,avg_listing_price_normalized,normalized_NPREF_2022
1,0.2182941140806976,0.0
2,0.0,0.2334189303170996
3,0.3327632985390162,0.534112283470013
4,0.365353204882735,0.8231799992614549
5,0.4608935106509349,0.8404719185818528
6,0.3921538556693059,0.849558953774698
7,0.8153742953194731,0.9614168811475818
8,1.0,1.0
9,0.598022328368953,0.8406676916421901
10,0.6096772257375955,0.9256572318509874
11,0.1449234413156105,0.7826385636587757
12,0.3398717933193799,0.7298853438073875
