month,avg_listing_price_normalized,normalized_APREF_2022
1,0.2306528207479267,0.0
2,0.0,0.2316386200191584
3,0.4175870546686141,0.4825572251690662
4,0.5046568070025202,0.7330397609482007
5,0.8262714744876622,0.8350728450309538
6,0.7043524256506851,0.8518460270029405
7,0.9048863032915228,0.9710144927536232
8,1.0,1.0
9,0.6978168919035503,0.9586591939150452
10,0.4483310747689089,0.9245242554651644
11,0.1691702089440026,0.6880412145127699
12,0.4208436084608116,0.5396489522420638
