month,avg_listing_price_normalized,normalized_NPREF_2022
1,0.2306528207479267,0.0
2,0.0,0.2282697623709956
3,0.4175870546686141,0.4879958751818213
4,0.5046568070025202,0.7210859192616649
5,0.8262714744876622,0.8072320828210362
6,0.7043524256506851,0.8117267695350079
7,0.9048863032915228,0.928512990133457
8,1.0,1.0
9,0.6978168919035503,0.9009434875928016
10,0.4483310747689089,0.871856693928714
11,0.1691702089440026,0.633958358890542
12,0.4208436084608116,0.4851752817134598
