month,avg_listing_price_normalized,normalized_APREF_2022
1,0.3671498084177188,0.0
2,0.5740653288757728,0.2710364135715648
3,0.6911597957717686,0.5326932377331032
4,0.7380536697964376,0.8028134331338211
5,0.8190117408649706,0.8763149838275291
6,0.9283143079836844,0.8866107914084026
7,0.9316131504676924,1.0
8,1.0,0.9305715160415824
9,0.3807353483713246,0.9071513823136615
10,0.5079230066480702,0.9643118602556536
11,0.0,0.6416011855375072
12,0.3935414231011397,0.5369770568321479
