month,avg_listing_price_normalized,normalized_NPREF_2022
1,0.1932429251349133,0.0
2,0.0,0.087049877175714
3,0.1803366056813391,0.3503769990327528
4,0.1662404531070023,0.7025714943447777
5,0.5925904033233882,0.7957010078886064
6,0.8399221574608522,0.8752478511670913
7,1.0,1.0
8,0.7102448789603529,0.9170289501531396
9,0.568681498259325,0.8288479337762523
10,0.4043304489931378,0.8938638066718266
11,0.1274974558461202,0.5912215450755183
12,0.3286662709424296,0.5891241060542474
