month,avg_listing_price_normalized,normalized_NPREF_2022
1,0.1281247390681748,0.2063165958632216
2,0.0435138454831993,0.0
3,0.2506226411537494,0.3778466467024166
4,0.1611177243928986,0.6794519116930149
5,0.3958853833491864,0.6722438888501985
6,0.348226245206873,0.6539974928616199
7,0.5567386494926981,1.0
8,1.0,0.8456629988160735
9,0.6357887324987628,0.6982380388606448
10,0.2899349379189097,0.9184918866216312
11,0.0,0.461391810014625
12,0.2101436730689721,0.4828940037607075
