month,avg_listing_price_normalized,normalized_APREF_2022
1,0.2182941140806976,0.0
2,0.0,0.2804096690985176
3,0.3327632985390162,0.5863620764095695
4,0.365353204882735,0.8219481008314052
5,0.4608935106509349,0.8965600748375383
6,0.3921538556693059,0.8992156450309424
7,0.8153742953194731,1.0
8,1.0,0.987304741555868
9,0.598022328368953,0.8726890035315347
10,0.6096772257375955,0.9597554495234089
11,0.1449234413156105,0.85896832689391
12,0.3398717933193799,0.7729397535675143
