month,avg_listing_price_normalized,normalized_NPREF_2022
1,0.2102400930228498,0.0
2,0.0,0.1571745464079397
3,1.0,0.3414629835295781
4,0.449221097084132,0.6736965212088718
5,0.5208938041503773,0.6513520121841647
6,0.636541778938133,0.6240996650533057
7,0.8932519824631364,0.8503934224364205
8,0.9310512952260096,1.0
9,0.4069025874880924,0.6774525197594983
10,0.2460191721828976,0.6865906432920812
11,0.2676449407982367,0.307773885941371
12,0.5415393637347301,0.3750136247006248
