month,avg_listing_price_normalized,normalized_APREF_2022
1,0.1932429251349133,0.0
2,0.0,0.1044373776664359
3,0.1803366056813391,0.3793423746034275
4,0.1662404531070023,0.7002597331447383
5,0.5925904033233882,0.8866014553024908
6,0.8399221574608522,0.956977184323374
7,1.0,1.0
8,0.7102448789603529,0.8970766947400926
9,0.568681498259325,0.9158195663975536
10,0.4043304489931378,0.9449069393325132
11,0.1274974558461202,0.7254150002739276
12,0.3286662709424296,0.6682276387941211
