month,avg_listing_price_normalized,normalized_NPREF_2022
1,0.2429218127453264,0.0
2,0.0,0.0820972223883393
3,0.3096633634595633,0.3225888759981979
4,0.3832810524053672,0.6084161593448871
5,0.51904583910354,0.7501752203710127
6,0.4798707469575096,0.8128853751789081
7,0.5459104277924002,0.9194735813927528
8,1.0,0.9398772859381168
9,0.2943743282246299,0.8406774390316832
10,0.2179655694552914,0.8594521323461988
11,0.1972500008862216,0.7033126417809885
12,0.796158356718211,1.0
