month,avg_listing_price_normalized,normalized_NPREF_2022
1,0.3681581760972771,0.0
2,0.0,0.1734861735497766
3,0.4298740684923073,0.3335973826353855
4,0.4440138317499488,0.5827847564530662
5,0.8715669395429461,0.6769221873689992
6,0.7079509191660425,0.736251367226085
7,0.9970752712194254,1.0
8,1.0,0.9746406664835668
9,0.3744454325532378,0.6986012132776325
10,0.6193458070980277,0.6188033940935833
11,0.2363281667087625,0.5226778839435859
12,0.5092963441402313,0.5503924601396377
