month,avg_listing_price_normalized,normalized_APREF_2022
1,0.4967618770951968,0.0
2,0.3035744459960197,0.0860096288162793
3,0.3396318478112716,0.2704190029432212
4,0.0,0.4994347456030354
5,0.1559081487924298,0.7150078290982568
6,0.1951123461468829,0.7707454860862955
7,0.3124034896880814,1.0
8,0.1909403768570685,0.9145929843483006
9,1.0,0.9620337463372164
10,0.5888533485682879,0.8630200178022649
11,0.130562843490173,0.7293552201568418
12,0.2429125048354476,0.7330959698011215
