month,avg_listing_price_normalized,normalized_APREF_2022
1,0.4246366388823403,0.0628885392215028
2,0.0,0.0
3,0.3203737752932333,0.2928779632161374
4,0.2039582212975226,0.6331157943611835
5,0.3862167493768785,0.6053860241958366
6,0.2246151834450736,0.5429617974050094
7,0.5100668470485427,0.9386333737457117
8,0.5518266530756926,1.0
9,0.3892283406081507,0.5697887378440426
10,0.8657855740691672,0.6878014806407512
11,0.5059186069561102,0.3715531250806098
12,1.0,0.739004823690252
