month,avg_listing_price_normalized,normalized_NPREF_2022
1,0.3671498084177188,0.0
2,0.5740653288757728,0.2188320933390769
3,0.6911597957717686,0.4987821528441988
4,0.7380536697964376,0.7657980622503888
5,0.8190117408649706,0.8448938764483839
6,0.9283143079836844,0.8761081459956338
7,0.9316131504676924,0.9832830764513044
8,1.0,1.0
9,0.3807353483713246,0.8077780130400181
10,0.5079230066480702,0.8776976263662449
11,0.0,0.5595511196454517
12,0.3935414231011397,0.4460635354073728
